iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered
RWA,Rwanda,AFRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B
RWA,Rwanda,AFRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6
RWA,Rwanda,AFRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10
RWA,Rwanda,AFRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14
RWA,Rwanda,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
RWA,Rwanda,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10
RWA,Rwanda,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14
RWA,Rwanda,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
RWA,Rwanda,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W10
RWA,Rwanda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact
RWA,Rwanda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1
RWA,Rwanda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6
RWA,Rwanda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1
RWA,Rwanda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1
SAU,Saudi Arabia,EMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,M6
SAU,Saudi Arabia,EMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,<Y7
SAU,Saudi Arabia,EMRO,2023,DTAP,DTaP (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6
SAU,Saudi Arabia,EMRO,2023,DTAPHIB,DTaP-Hib (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
SAU,Saudi Arabia,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,M2
SAU,Saudi Arabia,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M4
SAU,Saudi Arabia,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M6
SAU,Saudi Arabia,EMRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,M18
SAU,Saudi Arabia,EMRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,,General/routine,NATIONAL,M24
SAU,Saudi Arabia,EMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
SAU,Saudi Arabia,EMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,,General/routine,NATIONAL,Y11
SAU,Saudi Arabia,EMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,,General/routine,NATIONAL,Y12
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y18
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>Y5
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-Y5
SAU,Saudi Arabia,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
SAU,Saudi Arabia,EMRO,2023,MEASLES,Measles vaccine,1.0,,General/routine,NATIONAL,M9
SAU,Saudi Arabia,EMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,M9
SAU,Saudi Arabia,EMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,,General/routine,NATIONAL,M12
SAU,Saudi Arabia,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18
SAU,Saudi Arabia,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",3.0,,General/routine,NATIONAL,Y4-Y6
SAU,Saudi Arabia,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12
SAU,Saudi Arabia,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+D30
SAU,Saudi Arabia,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Y18
SAU,Saudi Arabia,EMRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,M6
SAU,Saudi Arabia,EMRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M12
SAU,Saudi Arabia,EMRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M18
SAU,Saudi Arabia,EMRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,Y4-Y6
SAU,Saudi Arabia,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
SAU,Saudi Arabia,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
SAU,Saudi Arabia,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M6
SAU,Saudi Arabia,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,,General/routine,NATIONAL,M12
SAU,Saudi Arabia,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y18
SAU,Saudi Arabia,EMRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,M2
SAU,Saudi Arabia,EMRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,M4
SAU,Saudi Arabia,EMRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,M6
SAU,Saudi Arabia,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,,General/routine,NATIONAL,>=Y7
SAU,Saudi Arabia,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,
SAU,Saudi Arabia,EMRO,2023,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M18
SAU,Saudi Arabia,EMRO,2023,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,Y4-Y6
SAU,Saudi Arabia,EMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y50
SAU,Saudi Arabia,EMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M2-M6
SDN,Sudan,EMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
SDN,Sudan,EMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6
SDN,Sudan,EMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10
SDN,Sudan,EMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14
SDN,Sudan,EMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W6
SDN,Sudan,EMRO,2023,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,W14
SDN,Sudan,EMRO,2023,MEASLES,Measles vaccine,1.0,,General/routine,NATIONAL,M9
SDN,Sudan,EMRO,2023,MEASLES,Measles vaccine,2.0,,General/routine,NATIONAL,M18
SDN,Sudan,EMRO,2023,MEN_A_CONJ,Meningococcal A conjugate vaccine,1.0,,General/routine,NATIONAL,M9
SDN,Sudan,EMRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,W6
SDN,Sudan,EMRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W10
SDN,Sudan,EMRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W14
SDN,Sudan,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SDN,Sudan,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SDN,Sudan,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14
SDN,Sudan,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SDN,Sudan,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SDN,Sudan,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,3.0,,General/routine,NATIONAL,W14
SDN,Sudan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact
SDN,Sudan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1
SDN,Sudan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6
SDN,Sudan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1
SDN,Sudan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1
SEN,Senegal,AFRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
SEN,Senegal,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6
SEN,Senegal,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10
SEN,Senegal,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14
SEN,Senegal,AFRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
SEN,Senegal,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9
SEN,Senegal,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6
SEN,Senegal,AFRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W6
SEN,Senegal,AFRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,W14
SEN,Senegal,AFRO,2023,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9
SEN,Senegal,AFRO,2023,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M15
SEN,Senegal,AFRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B
SEN,Senegal,AFRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6
SEN,Senegal,AFRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10
SEN,Senegal,AFRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14
SEN,Senegal,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SEN,Senegal,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SEN,Senegal,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14
SEN,Senegal,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SEN,Senegal,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SEN,Senegal,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,3.0,,General/routine,NATIONAL,W14
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1
SEN,Senegal,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1
SEN,Senegal,AFRO,2023,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6
SEN,Senegal,AFRO,2023,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12
SEN,Senegal,AFRO,2023,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18
SEN,Senegal,AFRO,2023,VITAMINA,Vitamin A supplements,4.0,,General/routine,NATIONAL,M24
SEN,Senegal,AFRO,2023,VITAMINA,Vitamin A supplements,5.0,,General/routine,NATIONAL,M30
SEN,Senegal,AFRO,2023,VITAMINA,Vitamin A supplements,6.0,,General/routine,NATIONAL,M36
SEN,Senegal,AFRO,2023,YF,YF (Yellow fever) vaccine,1.0,,General/routine,NATIONAL,M9
SGP,Singapore,WPRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
SGP,Singapore,WPRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,M2
SGP,Singapore,WPRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M6
SGP,Singapore,WPRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M4
SGP,Singapore,WPRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
SGP,Singapore,WPRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,CATCHUP_A,Catch-up adults,NATIONAL,
SGP,Singapore,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
SGP,Singapore,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,
SGP,Singapore,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y13
SGP,Singapore,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,Y14
SGP,Singapore,WPRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,CATCHUP_A,Catch-up adults,NATIONAL,
SGP,Singapore,WPRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12
SGP,Singapore,WPRO,2023,MMRV,"MMRV (Measles, mumps, rubella and varicella) vaccine",2.0,,General/routine,NATIONAL,M15
SGP,Singapore,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M4
SGP,Singapore,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M6
SGP,Singapore,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M12
SGP,Singapore,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
SGP,Singapore,WPRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,,General/routine,NATIONAL,Y2-Y17
SGP,Singapore,WPRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
SGP,Singapore,WPRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,
SGP,Singapore,WPRO,2023,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5.0,B_ADO_W,General/routine,NATIONAL,Y11
SGP,Singapore,WPRO,2023,VARICELLA,Varicella vaccine,1.0,CATCHUP_A,Catch-up adults,NATIONAL,
SGP,Singapore,WPRO,2023,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M12
SLB,Solomon Islands,WPRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
SLB,Solomon Islands,WPRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6
SLB,Solomon Islands,WPRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10
SLB,Solomon Islands,WPRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14
SLB,Solomon Islands,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
SLB,Solomon Islands,WPRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9
SLB,Solomon Islands,WPRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W14
SLB,Solomon Islands,WPRO,2023,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M12
SLB,Solomon Islands,WPRO,2023,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M18
SLB,Solomon Islands,WPRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,W6
SLB,Solomon Islands,WPRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W10
SLB,Solomon Islands,WPRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W14
SLB,Solomon Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SLB,Solomon Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SLB,Solomon Islands,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14
SLB,Solomon Islands,WPRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SLB,Solomon Islands,WPRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SLB,Solomon Islands,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact
SLB,Solomon Islands,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1
SLB,Solomon Islands,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6
SLB,Solomon Islands,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1
SLE,Sierra Leone,AFRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
SLE,Sierra Leone,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6
SLE,Sierra Leone,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10
SLE,Sierra Leone,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14
SLE,Sierra Leone,AFRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10
SLE,Sierra Leone,AFRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6
SLE,Sierra Leone,AFRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W14
SLE,Sierra Leone,AFRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M9
SLE,Sierra Leone,AFRO,2023,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9
SLE,Sierra Leone,AFRO,2023,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M15
SLE,Sierra Leone,AFRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B
SLE,Sierra Leone,AFRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6
SLE,Sierra Leone,AFRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10
SLE,Sierra Leone,AFRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14
SLE,Sierra Leone,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SLE,Sierra Leone,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SLE,Sierra Leone,AFRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14
SLE,Sierra Leone,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
SLE,Sierra Leone,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W10
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,,General/routine,NATIONAL,+Y1
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,,General/routine,NATIONAL,+M6
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,,General/routine,NATIONAL,+M1
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,,General/routine,NATIONAL,+Y1
SLE,Sierra Leone,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,,General/routine,NATIONAL,1st contact
SLE,Sierra Leone,AFRO,2023,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6
SLE,Sierra Leone,AFRO,2023,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12
SLE,Sierra Leone,AFRO,2023,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18
